592564277	X.-C. Dong	20
844161806	农学人	20
907109359	北京-海淀-小永	20
929338841	深圳-统计&ML-JJ	20
137000753	137000753	19
2291998567	Ariszheng	19
262131666	北京--任立彬	19
281515228	arthur  NJITS	19
289585305	武汉—DB—低调	19
271066272	帝都--ML-daoshudang	18
494852169	南京-交通-小虎	18
562427335	京@白马费浚泓	18
578115913	北京-峰峰	18
1071577437	长沙 菜鸟-student	17
183561203	上海-COS-夜未央	17
540560752	长沙-TechHog	17
568637271	杭州-电商-董伟	17
63675204	上海-计算机-Des	17
76703268	北京-统计-Susie	17
947641148	郑州-Elijah	17
951741500	武汉-统计-云家	17
1004911647	天津-统计	16
1061225193	北京-生物-Z	16
1284938846	广州—统计—刘	16
1355047143	上海-sara	16
2393695206	深圳-医药-lily	16
307898251	北京-Gugle	16
332933180	北京-Pocket	16
380261473	深圳-DM-IP	16
390720358	西安-R-李良军	16
417371465	Package	16
475103938	莫冰忆	16
525420970	北京-DM-Kord	16
6881076	北京-数据-Robin	16
85463772	Yannie	16
93947380	北京-清新柠檬	16
1090111864	江西-统计-小刘	15
1156110816	空追忆 cc	15
18415739	北京-互联-葱	15
23014307	加速运动	15
278835219	南京-喵喵	15
281761897	初膤	15
582323195	北京-DM-UFO	15
598357	CS - lAxxx	15
716160669	广州-linux-华	15
83920569	信仰·￥虎	15
86954342	厦门－季风	15
1015565139	上海－修心	14
1213188056	新	14
1253582364	魔都@小宇爱svm	14
1361728190	Joanna	14
1403277203	至爱无言	14
398388817	成都-cos-ren	14
406922769	深圳-BGI-yina	14
474694853	華星	14
49008765	突然的自我	14
504119461	GUI界面编写-MeAO	14
752287200	北京-DM-健成	14
771557028	水々☆精灵	14
850639048	80	14
961244545	长沙-匪兵。	14
10338817	北京-医学-米德	13
1055922057	苏州—学生—康	13
113163846	老歪	13
1193582194	梅	13
15375774	德国-生物统计-C	13
412532452	timedcy	13
43450621	Chen	13
516453211	上海-数据-廖	13
609132594	合肥-Andy	13
630205626	Henry	13
648352388	玩乐	13
709756734	北京 数学 	13
1115299306	北京-数据-小郭	12
1136096240	西安 统计 	12
1324970454	没落贵族	12
19162107	Jing	12
2545933985	*^•^*	12
276352099	小鱼儿	12
284795022	喜羊羊	12
3103060	淡墨豪情	12
3174225	北京-风电-大海	12
355478863	 咚咚	12
413520918	广州-吴荔丹	12
4484218	广州-老Y	12
569142195	北京-数据-liyan	12
77443485	吉祥岁月	12
880391	北平-BD-向磊	12
915421758	北京-明永玲	12
942596819	扫大街的程序员	12
1140763013	风无痕	11
1263929853	小船	11
1527949085	叶孤枫	11
342348600	梧桐雨	11
370875342	上海sas陈瑞山	11
409842668	杭州-统计-南拳	11
467242602	加州-CS-米西米	11
519706968	成都-惠源	11
541130590	扬	11
610223217	成都-小佑	11
619250260	SH-学生-李宇飞	11
727470132	口苗~~~	11
75538281	海魂	11
814063706	北京-DI-关丹辉	11
10460572	    云	10
1054531272	长春--搬砖-li	10
279793040	北京-统计-lulu	10
2858956725	richard	10
34593834	壹马	10
347855301	北京-亦逸	10
412050889	厦门-学生-mania	10
54290057	北京-朝阳	10
761630286	安静	10
88935464	上海-DA-Wayne	10
915881949	南京-规划-bw	10
1054341851	厦门-DM-Lucien	9
122592438	luck is waiting	9
151493064	K'-刘冬	9
155094128	南京-石头	9
1556719168	军中百合	9
1653816573	研发	9
171262426	poseion	9
175553086	Canada-Finance-Sophie	9
25739667	萧萧	9
269484731	上海-统计-2015	9
352281317	得得	9
357010674	Tracy	9
394601465	北京-che	9
402457352	北京-统计-小巫	9
40634912	Elaine 	9
411823923	上海-邵健	9
414341699	南京-港航-小熊	9
429341553	DM+干果销售	9
465108677	上海-周敏杰	9
491860704	广州-生态	9
524781031	深圳-DM-风荷	9
542820609	杭州-IT-小M	9
568903595	郑州-通信-飞鹰	9
593025010	唐	9
642263024	深圳-统计-ligin	9
715656019	山西-金融-静悟	9
717266842	风雨无阻	9
754239102	天津-统计-心菜	9
1115426327	北京-数据-林	8
1362125913	上海 统计3	8
15693352	杨福川	8
175681280	京-云开_syk	8
2361003690	AUS-BIO-豆豆	8
2684929905	cador	8
277263115	美国-统计-杨蕾	8
446353046	北京-VSNC-Shiny	8
491998709	XD	8
529267166	长春-统计-coco	8
545008722	北京-风雨无阻	8
645480572	广州-学生-小罗	8
82302055	杭州—小新	8
8466311	北京-统计-张洋	8
1076788332	往事随风	7
1102790558	如影随形	7
1281815231	Loveshuangyi	7
13689857	简	7
1725720	宋	7
182276975	上海-数据-大齐	7
1979710240	碧水彤霞	7
2426385625	深圳-统计-shanni	7
251119839	北京-杨熠	7
253432132	Annie	7
2745888943	北京IDC 渠道－雪	7
283987573	上海-IT-阿飞	7
310589386	成都-金工-summers	7
353270010	无锡-IT-七叶	7
396250164	北京-java-胡萝卜	7
451926765	北京-数据-木子	7
479187668	北京-消费	7
763146014	一方晴空	7
815685850	学生-慢灵魂	7
8165980	gavin	7
877791789	蓝皮鼠	7
8846967	盼盼	7
896197832	SG@Tokyo	7
942654563	广州统计聪	7
946208938	哈尔滨-学生	7
974596753	風泽秀舞	7
102579388	沪-调研-老董	6
1185662262	雪梨膏	6
120503290	武汉-bio-a	6
1275787047	年二九	6
1301080978	广州-统计-宇嘉	6
1341611933	人民大学程豪	6
173910524	小王爷	6
1960667051	北京-陈志伟	6
1982869506	白鹭上蓝天	6
2286370730	陌口～口默	6
2423925450	马庆丰	6
260337740	xiaoshuoshu	6
26141243	天津——统计	6
2662147487	tomorrow	6
294253917	野草	6
295542650	北京-cherryPotter	6
32039415	HAPPY	6
442546205	北京-data-皮划艇	6
469328399	北京-COS-朱基伟	6
470465554	上海-化学DM	6
506526593	北京-MALE-洲	6
52696781	金涛	6
583725945	重庆-统计-瑜	6
593623983	杭州-yuyi	6
851342962	广州-科研-虾米	6
896942711	帝都-IS-Joshua	6
99408558	肥仔的妹妹	6
1194558361	北京-统计-七月	5
125810288	上海-金融-TRP	5
1286783768	小猛	5
149180815	李老醯儿	5
1770601453	广州-数据-小强	5
181842867	meo	5
20731883	石头	5
24928832	杭州-土壤-楼骏	5
254593957	上海-投资-Hans	5
271454022	北京-海淀-L-J-J	5
271688903	杭州-分析-风中	5
3630763	北京-中科-增光	5
376461562	佩	5
381185022	walter	5
472391793	清华-张驰昱	5
495425065	北京-IT-小鸟	5
499126530	北京-新芽	5
514270936	淡淡.py	5
523781857	面带微笑	5
524535899	北京-小李	5
564366941	桂林-生态wangbin	5
63578587	北京-IT男	5
664009005	北京-Kid	5
69369287	一年一个梦	5
695890901	长沙-数据-Leo	5
702324529	北京-研究生-Eric	5
727060307	中南-gis-R	5
729211464	西安-东方	5
799544967	PabloRen	5
799818955	上海-数学-JASON	5
812419291	合肥－张日晨	5
86010678	厦门-数据-火光	5
892687597	北京-制造-slang	5
923622088	北京-阿尔萨斯	5
1023360524	册册	4
1036499304	KARL - 	4
1063807965	广州-BI-淋雨	4
123500307	Nikita	4
154502063	上海-网络-jerry	4
174651097	英吉	4
1916380245	最初的梦想	4
194912637	天津--期货--扶	4
2072173449	合肥--学生--李	4
21581629	Different	4
2281487051	厦门-浮生	4
251854938	武汉—whuer	4
260076044	本色出演猪	4
271117293	北京-IT-晨曦	4
285085032	成都-GIS-Kal_El	4
287086313	/xinCHINA	4
305972084	北京-青垠	4
307118876	北京-tony	4
317164583	北京-IT漫步寻路	4
351917910	战神	4
386755851	镜花丶水月	4
408388864	Cream	4
413329550	Phoenix	4
41398614	北京-KEVIN	4
421600491	BJ-萧少聪-Postgres	4
425973894	丘畋	4
43583610	陕西-统计-	4
495849500	X    P	4
504485589	桂林-统计-蓝橘	4
53403506	巴川	4
574604667	hyjouc	4
583578019	北京-统计-z	4
632170385	波阿斯	4
6549071	一路有你	4
6689300	天津-金融-davy	4
694964658	武汉-测绘-zlx	4
715356603	wwangcg	4
77237211	flycity	4
834100848	北京-Ethan	4
893137	北京-医疗保险	4
1039187545	北京-生态-于	3
1093179022	北京-Qunar-周强  	3
1378687162	redink	3
1465677182	暗恋桃花源	3
1505551485	北京-IT-小倪	3
190004002	上海-学生-海皮	3
2197470593	耶律太宗	3
2285173191	北京 统计 莫	3
23683716	上海-挖掘-xsmile	3
249920375	北京-IT-杨敏敏	3
250337644	皖湘-生物统计	3
2678864313	北京-NLP-CINDY	3
274925285	北京-海天	3
275474631	nocturne	3
276397547	福建-统计-Q	3
287195759	同一种调调	3
290187437	蓝色心情	3
295425633	北京-张光彤 	3
2977179471	dddd2	3
29814996	浙江-education	3
302857633	纽约-生统-Sharron	3
312548849	上海-电商-展颜	3
317369538	浙-学生-朱俊萍	3
329937823	&|~靖哥哥^-^	3
332068042	付德刚	3
357946695	Discovery	3
360987758	看海听浪	3
370533740	行者	3
371777995	追梦人	3
372892755	行者	3
372948992	北京-泰山老虎	3
37494769	远见	3
379503724	灵幽二娃	3
405134981	北京—数据挖掘	3
442465403	未央	3
47856933	福州-湿酒	3
493448043	陈彬彬	3
529775037	西安-stapub-李颖	3
547020278	以利，以利。	3
568456172	西安-统计	3
598301107	北京-CS-kunhao	3
603115251	岁月如歌	3
71837816	柳叶刀	3
732318958	北京-期货-井良	3
745269194	梦游的小黑	3
765097751	奋斗2014	3
774578131	DIY	3
839534813	北京-计算-战警	3
951543007	萧郎非路人	3
954510468	新西兰-医-小五	3
1007381306	小妍	2
10334576	北京-Kevy	2
1050188600	成都-GIS-Michaelang	2
107490871	sheen	2
1096459235	北京-哎数据	2
11849460	卡洛斯Carlos	2
121473742	北京--小小	2
1216639751	北京-统计-红红	2
125575842	LL	2
12772943	北京-数据-mia	2
1310562941	==	2
1457122006	北京-林慧	2
1500984105	福建-电商数据	2
1551110	北京-楚云端	2
1558257814	影子癖	2
164123983	合肥-信管	2
174077083	GoodBoy	2
178452151	北京-少龙	2
241732071	HK-Student-Steve	2
251310990	生活宝贝	2
2549746772	北京-统计-迅	2
271988076	懒洋洋	2
275495799	斉流缘	2
278635041	重庆-统计-多多	2
294545486	wenhao	2
3429994	宋无忌	2
348263486	独自等待	2
370346262	合肥-学生-胡朔	2
379838417	时光漫步	2
409882333	CbeMoon	2
41189639	一直跑就能飞	2
412193972	不敗的傳說	2
4282360	广州-风tel	2
447679753	上海-挖掘-zoy	2
454078363	福建-统计-老朝	2
463903835	北京-田文婷	2
470705157	杭州-统计-htt	2
475438423	罪恶之都-统计	2
475853200	北京-紫瑶lulu	2
515042415	百合	2
545625553	上海-无-R&P	2
553534338	醉梦思过崖	2
632441012	重庆---	2
642874367	上海-IT-askyer	2
67926783	北京-统计-喵	2
706604500	Aaron	2
714197314	成都-统计-苏一	2
764635663	小叶姗姗	2
809872644	沉默	2
827574563	三槐王氏	2
82915332	默语	2
842714741	KaKaii	2
849919255	浙江-CS-阿立	2
879019865	安心	2
905781969	北京-吴斌伟	2
940106303	鱼	2
1018717972	水笔仔	1
1070173581	ddd	1
1094967859	北京-超大数据	1
1131293625	ahmadjan/cy	1
1159972356	上海-IT-小花猫	1
11804389	英国-学生-金融	1
1185507668	在路上	1
120509419	CJ	1
1205305980	天之蓝	1
1209949938	Cliff	1
1240317606	houzb	1
1241840210	北京_数据挖掘	1
124460776	threadlocal	1
1295394136	zixiao	1
1311639808	George（五柳先生）	1
1316966837	汀洲	1
1361372803	哈尔滨-统计	1
1391054855	北京-爱好者	1
1497136572	深圳-石斌飞	1
1520388519	郑州——应数	1
154348119	Bay_Area_Jiaying	1
157492675	追梦	1
1615624205	远	1
174680366	重庆-城规-纷纷	1
178703541	北京-数学-苏	1
1875435306	jerry	1
1914764237	西安-计算-薇薇	1
191582042	杭州-王庚	1
1985282265	耀耀	1
200883806	 丸子同学	1
214259439	SH - Guijun	1
21711862	~~LY~~	1
2279267669	天津-数据-小孟	1
25682710	小宇军	1
2623167543	北京-sem-依然	1
267116100	午饭	1
2681559804	Z.R	1
283685878	北京-digmouse	1
29541150	晟扬	1
295623335	 追梦、	1
30592378	酉卒犭苗	1
326617734	上海-学生-R	1
349259265	唐鹏	1
376609913	Rowland	1
386174903	北京-王二	1
386450075	南昌-R-小万子	1
38662172	北京-xj	1
3875928	七哥	1
403100600	之乎者也	1
403891963	北京-数分-moon	1
414796002	北京-数据挖掘	1
415812130	北京-咨询-习均	1
415973557	北京-互联网-Peng	1
419260808	福建-QB-菜鸟	1
421709123	北京-数学-LUCAS	1
446100240	北京-统计-王睿	1
447968763	上海-统计-木卫	1
463884073	echo	1
46810939	 == 卫== 	1
471823509	刀锋刄锐	1
475140890	哆啦	1
475437160	北京-金融-Bayer	1
490621597	天长地久	1
491069044	温馨	1
492597186	重庆-  -will	1
49450515	月凉	1
497071521	湖南-统计	1
499320797	People-Pleaser	1
515778680	王瑞敏	1
524991134	上海_挖掘_CLeazy	1
525114199	杨大猫	1
531984882	张鑫	1
543972381	北京-公益-奇数	1
545891031	天行健	1
547048127	Ariel	1
563368381	果果	1
565332567	上海-电商-汪伦	1
584467212	珉Chao	1
59030321	alice	1
595818302	莫停息	1
610591985	土	1
617176499	Jack	1
624757936	phyllis	1
6305032	皮风蚂蚂	1
709565919	拓荒	1
727487134	麦小麦	1
739528750	北京-IT-啊和	1
741736539	广州统计-Glenn	1
770195073	成都-小H	1
774667066	北京-产品-WAWA	1
784695382	北京统计刘玉强	1
793820970	广州-数据-韦德	1
807130283	北京-DM-winner	1
813394698	网络上的尼采	1
849046688	Lincoln风格	1
906900904	大鹏Challen	1
913292836	上海-王升升	1
925878126	西安-随缘	1
93050261	叶子	1
944249529	琉璃泡沫	1
944749066	琥珀	1
949542004	Catherine	1
983930418	涯角林	1
995182977	流云	1
